discr,reduction,operator,freq,cds,corpus,base,context_type,dimensionality,neg,similarity,SimLex999,men
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,0.2,cos,0.328,0.711
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,0.5,correlation,0.368,0.749
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,0.5,cos,0.372,0.751
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,0.7,correlation,0.369,0.753
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,0.7,cos,0.372,0.755
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,1,correlation,0.37,0.757
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,1,cos,0.37,0.757
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,1.4,correlation,0.371,0.758
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,1.4,cos,0.368,0.756
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,2,correlation,0.372,0.759
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,2,cos,0.364,0.754
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,5,correlation,0.369,0.752
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,5,cos,0.346,0.739
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,7,correlation,0.363,0.745
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,40000,7,cos,0.333,0.726
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,0.2,correlation,0.359,0.734
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,0.2,cos,0.327,0.711
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,0.5,correlation,0.368,0.749
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,0.5,cos,0.372,0.751
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,0.7,correlation,0.37,0.753
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,0.7,cos,0.374,0.755
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,1,correlation,0.372,0.756
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,1,cos,0.372,0.757
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,1.4,correlation,0.373,0.758
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,1.4,cos,0.37,0.756
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,2,correlation,0.375,0.758
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,2,cos,0.368,0.754
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,5,correlation,0.376,0.752
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,5,cos,0.355,0.74
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,7,correlation,0.37,0.745
spmi,raw,head,logn,1,ukwac_wackypedia,e,nvaa,50000,7,cos,0.345,0.728
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,0.2,correlation,0.291,0.617
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,0.2,cos,0.286,0.589
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,0.5,correlation,0.313,0.643
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,0.5,cos,0.329,0.644
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,0.7,correlation,0.324,0.659
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,0.7,cos,0.34,0.659
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,1,correlation,0.333,0.676
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,1,cos,0.346,0.675
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,1.4,correlation,0.334,0.685
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,1.4,cos,0.344,0.685
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,2,correlation,0.323,0.684
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,2,cos,0.329,0.685
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,5,correlation,0.258,0.629
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,5,cos,0.251,0.632
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,7,correlation,0.267,0.576
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,1000,7,cos,0.237,0.582
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,0.2,correlation,0.313,0.655
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,0.2,cos,0.295,0.625
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,0.5,correlation,0.331,0.681
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,0.5,cos,0.347,0.686
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,0.7,correlation,0.341,0.696
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,0.7,cos,0.357,0.702
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,1,correlation,0.348,0.71
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,1,cos,0.36,0.715
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,1.4,correlation,0.348,0.718
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,1.4,cos,0.356,0.721
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,2,correlation,0.339,0.721
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,2,cos,0.343,0.722
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,5,correlation,0.283,0.701
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,5,cos,0.277,0.698
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,7,correlation,0.273,0.686
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,2000,7,cos,0.254,0.685
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,0.2,correlation,0.321,0.669
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,0.2,cos,0.294,0.636
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,0.5,correlation,0.337,0.694
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,0.5,cos,0.347,0.699
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,0.7,correlation,0.345,0.707
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,0.7,cos,0.357,0.713
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,1,correlation,0.35,0.719
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,1,cos,0.36,0.724
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,1.4,correlation,0.348,0.726
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,1.4,cos,0.355,0.729
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,2,correlation,0.341,0.73
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,2,cos,0.344,0.731
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,5,correlation,0.302,0.72
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,5,cos,0.295,0.715
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,7,correlation,0.295,0.712
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,3000,7,cos,0.279,0.706
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,0.2,correlation,0.33,0.683
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,0.2,cos,0.289,0.642
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,0.5,correlation,0.343,0.704
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,0.5,cos,0.348,0.707
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,0.7,correlation,0.349,0.715
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,0.7,cos,0.36,0.721
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,1,correlation,0.352,0.725
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,1,cos,0.362,0.73
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,1.4,correlation,0.352,0.732
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,1.4,cos,0.358,0.735
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,2,correlation,0.346,0.735
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,2,cos,0.348,0.736
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,5,correlation,0.312,0.729
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,5,cos,0.305,0.724
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,7,correlation,0.304,0.722
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,7,cos,0.285,0.714
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,0.2,correlation,0.345,0.703
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,0.2,cos,0.286,0.652
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,0.5,correlation,0.354,0.719
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,0.5,cos,0.35,0.717
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,0.7,correlation,0.358,0.728
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,0.7,cos,0.363,0.731
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,1,correlation,0.36,0.736
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,1,cos,0.367,0.739
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,1.4,correlation,0.36,0.741
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,1.4,cos,0.364,0.743
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,2,correlation,0.357,0.745
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,2,cos,0.356,0.745
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,5,correlation,0.336,0.743
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,5,cos,0.326,0.737
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,7,correlation,0.326,0.738
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,7,cos,0.31,0.727
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,0.2,correlation,0.351,0.718
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,0.2,cos,0.283,0.658
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,0.5,correlation,0.361,0.733
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,0.5,cos,0.35,0.726
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,0.7,correlation,0.364,0.74
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,0.7,cos,0.366,0.741
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,1,correlation,0.367,0.747
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,1,cos,0.372,0.75
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,1.4,correlation,0.368,0.752
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,1.4,cos,0.37,0.754
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,2,correlation,0.367,0.756
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,2,cos,0.366,0.755
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,5,correlation,0.363,0.757
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,5,cos,0.353,0.751
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,7,correlation,0.36,0.755
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,7,cos,0.345,0.744
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,0.2,correlation,0.352,0.721
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,0.2,cos,0.279,0.66
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,0.5,correlation,0.362,0.737
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,0.5,cos,0.348,0.726
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,0.7,correlation,0.366,0.743
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,0.7,cos,0.365,0.742
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,1,correlation,0.369,0.749
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,1,cos,0.373,0.751
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,1.4,correlation,0.369,0.754
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,1.4,cos,0.373,0.756
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,2,correlation,0.371,0.757
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,2,cos,0.37,0.757
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,5,correlation,0.371,0.759
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,5,cos,0.362,0.752
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,7,correlation,0.37,0.757
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,7,cos,0.357,0.748
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,0.2,correlation,0.351,0.721
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,0.2,cos,0.278,0.66
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,0.5,correlation,0.362,0.737
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,0.5,cos,0.346,0.725
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,0.7,correlation,0.366,0.744
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,0.7,cos,0.363,0.741
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,1,correlation,0.368,0.749
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,1,cos,0.372,0.751
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,1.4,correlation,0.369,0.754
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,1.4,cos,0.373,0.755
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,2,correlation,0.371,0.757
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,2,cos,0.371,0.757
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,5,correlation,0.373,0.759
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,5,cos,0.364,0.752
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,7,correlation,0.373,0.757
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,7,cos,0.36,0.747
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,0.2,correlation,0.35,0.721
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,0.2,cos,0.279,0.661
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,0.5,correlation,0.363,0.738
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,0.5,cos,0.345,0.725
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,0.7,correlation,0.367,0.744
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,0.7,cos,0.363,0.741
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,1,correlation,0.369,0.749
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,1,cos,0.373,0.751
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,1.4,correlation,0.371,0.753
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,1.4,cos,0.375,0.756
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,2,correlation,0.373,0.756
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,2,cos,0.373,0.757
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,5,correlation,0.377,0.758
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,5,cos,0.369,0.752
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,7,correlation,0.379,0.756
spmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,7,cos,0.367,0.747
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,0.2,correlation,0.163,0.308
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,0.2,cos,0.164,0.308
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,0.5,correlation,0.178,0.402
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,0.5,cos,0.179,0.402
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,0.7,correlation,0.204,0.568
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,0.7,cos,0.203,0.567
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,1,correlation,0.231,0.617
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,1,cos,0.235,0.625
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,1.4,correlation,0.242,0.579
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,1.4,cos,0.229,0.598
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,2,correlation,0.234,0.477
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,2,cos,0.207,0.506
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,5,correlation,0.074,0.175
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,5,cos,0.051,0.26
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,7,correlation,0.068,0.127
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,7,cos,0.049,0.18
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,0.2,correlation,0.174,0.344
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,0.2,cos,0.175,0.343
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,0.5,correlation,0.181,0.432
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,0.5,cos,0.182,0.432
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,0.7,correlation,0.192,0.524
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,0.7,cos,0.193,0.524
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,1,correlation,0.225,0.665
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,1,cos,0.226,0.664
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,1.4,correlation,0.237,0.695
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,1.4,cos,0.243,0.693
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,2,correlation,0.242,0.685
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,2,cos,0.237,0.69
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,5,correlation,0.178,0.484
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,5,cos,0.165,0.538
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,7,correlation,0.125,0.351
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,7,cos,0.09,0.429
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,0.2,correlation,0.173,0.349
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,0.2,cos,0.174,0.349
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,0.5,correlation,0.178,0.43
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,0.5,cos,0.178,0.43
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,0.7,correlation,0.184,0.504
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,0.7,cos,0.184,0.504
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,1,correlation,0.203,0.634
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,1,cos,0.203,0.633
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,1.4,correlation,0.253,0.706
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,1.4,cos,0.252,0.703
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,2,correlation,0.252,0.71
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,2,cos,0.24,0.707
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,5,correlation,0.221,0.614
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,5,cos,0.192,0.639
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,7,correlation,0.173,0.519
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,7,cos,0.139,0.565
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,0.2,correlation,0.175,0.361
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,0.2,cos,0.175,0.361
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,0.5,correlation,0.179,0.436
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,0.5,cos,0.179,0.435
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,0.7,correlation,0.183,0.495
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,0.7,cos,0.184,0.494
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,1,correlation,0.198,0.595
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,1,cos,0.199,0.594
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,1.4,correlation,0.239,0.695
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,1.4,cos,0.238,0.694
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,2,correlation,0.261,0.721
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,2,cos,0.255,0.716
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,5,correlation,0.247,0.672
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,5,cos,0.221,0.68
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,7,correlation,0.218,0.612
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,7,cos,0.171,0.636
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,0.2,correlation,0.171,0.359
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,0.2,cos,0.172,0.359
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,0.5,correlation,0.177,0.422
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,0.5,cos,0.177,0.422
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,0.7,correlation,0.18,0.468
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,0.7,cos,0.18,0.468
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,1,correlation,0.189,0.546
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,1,cos,0.189,0.545
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,1.4,correlation,0.215,0.651
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,1.4,cos,0.214,0.65
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,2,correlation,0.277,0.719
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,2,cos,0.271,0.713
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,5,correlation,0.283,0.702
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,5,cos,0.255,0.689
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,7,correlation,0.256,0.675
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,7,cos,0.231,0.671
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,0.2,correlation,0.169,0.336
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,0.2,cos,0.17,0.336
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,0.5,correlation,0.173,0.394
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,0.5,cos,0.174,0.394
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,0.7,correlation,0.177,0.436
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,0.7,cos,0.177,0.436
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,1,correlation,0.184,0.504
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,1,cos,0.184,0.504
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,1.4,correlation,0.203,0.603
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,1.4,cos,0.203,0.603
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,2,correlation,0.257,0.704
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,2,cos,0.253,0.701
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,5,correlation,0.298,0.717
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,5,cos,0.278,0.701
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,7,correlation,0.293,0.702
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,7,cos,0.266,0.684
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,0.2,correlation,0.166,0.334
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,0.2,cos,0.167,0.334
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,0.5,correlation,0.17,0.388
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,0.5,cos,0.17,0.388
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,0.7,correlation,0.173,0.427
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,0.7,cos,0.173,0.427
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,1,correlation,0.18,0.49
spmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,1,cos,0.18,0.489
